source,archive_type,card_label,url,title,date,body_text
altnews,platform-accountability,Platform Accountability,https://www.altnews.in/digital-platforms-complicit-in-pushing-hate-filled-hindutva-pop-finds-new-csoh-report/,"Digital platforms complicit in pushing hate-filled Hindutva-pop, finds new CSoH report",2026-06-20T11:38:21+05:30,"A report by the Centre for the Study of Organised Hate (CSoH) published on June 15, 2026, shed light on how digital platforms enable the reach of hate-fuelled music in India, not only allowing it to flourish, despite violating their own content policies, but also profiting from its unchecked dissemination.
The specific genre of music studied in this report, titled ‘Profiting from Hate Music’, operates within a Hindu nationalist/Hindutva ideological framework, deploying dehumanising rhetoric against religious minorities, particularly Muslims and Christians. The report also states that this music openly incites listeners to commit violence against the targeted communities.
The term for this genre of music was first coined by journalist and co-author Kunal Purohit in his 2023 book titled ‘H-Pop: The Secretive World of Hindutva Pop Stars’ as “Hindutva-pop” or “H-Pop”. The book examined how Hindutva pop, becoming an extension of the larger pop culture that influences masses, become one of the most effective vehicles for promoting Hindu majoritarianism and prejudice against religious minorities.
Centre for the Study of Organised Hate (CSoH), a nonprofit, US-based think tank, conducts evidence-based research on hate, violence, extremism, radicalism and online harms. Their previous publications include detailed analyses of hate speech and discriminatory trends targeting groups of minorities across categories of religion, race, nationality, caste, ethnicity, gender, disability, or sexual orientation. Fundamentally, the organisation studies hate as an organised phenomenon.
The organisation’s website describes them as “collaborating with universities, government bodies, and human rights organisations to translate rigorous research into actionable policy solutions.” Alt News had written on on CSoH’s annual report on hate speech events in India last year.
For the purpose of the study, the four platforms selected were YouTube, Spotify, Apple Music, and Meta’s Music Library. Across these platforms, a total of 523 songs were identified that violate the platforms’ own respective content policies and guidelines, with 210 on YouTube, 109 on Spotify, 103 on Meta’s Music Library, and 101 on Apple Music.
The report further identifies instances where this hate takes the form of explicit calls for violence or bodily harm. Out of the 523 violative songs identified, one in every two was found to explicitly call for violence, indicating that 50% of the songs studied show a propensity toward inspiring real-world violence, calling for killing or harming Muslims and other religious minorities for posing a fabricated threat to Hindus and Hindutva.
The report outlines the repercussions of the unhindered circulation of such music on online platforms, in both video (YouTube) and audio (Spotify, Apple Music, Meta’s Music Library) formats. It delineates the relevant community policies of each of these platforms, and documents the themes and engagement metrics of the songs that were found to be violative of the same.
YouTube harbours an estimated 50 crore Indian users, outnumbering USA by almost double, thus making Indians the most susceptible to dissemination and circulation of extremist hate. Despite clearly mentioning in its Hate Speech Policy that the platform does not allow violence or hatred, CSoH identified a staggering 210 instances (around 40% of the dataset) of hate-music existing on this platform alone, catering to a combined subscriber base of over 7 crore. 106 out of these 210 YouTube songs portrayed Muslims as an existential threat to Hindus, and amplified conspiracy theories like “Love Jihad”, as a means to ferment hatred against the Muslim community.
On Spotify, which happens to be India’s largest paid audio streaming service, 109 H-Pop songs were identified to be violative of the platform’s policies around hate content and conduct. Some of them refer to Muslims as “black snakes” that ought to be kicked out, some liken them to “demons”, while others call for “traitors” to be shot down.
Meta’s Music Library, available within Instagram, serves as an audio bank for personal, non-commercial use and is accessible to more than 41 crore users in India. It is a critical vehicle for the amplification of H-Pop music, with songs often featuring in Instagram reels that contain extremist visual content. The reel ecosystem, the report writes, amplifies the reach of each song far beyond its original audience, showing how Big Tech platforms are self-reinforcing systems. In this case, the study identified 103 songs on this platform that transgressed its own community standards, out of which 57 were found to stoke hatred against Muslims, while the rest 46 actively call for violence. As of April 2026, 37 out of the 41 reported songs remain active on the platform.
Apple Music unlike the other three platforms, does not explicitly list prohibitions with regard to content, and maintains only that the content follow “local regulations and cultural sensibilities” of the country in which it is accessed. On this platform, 101 songs were violative of Indian laws, which prohibit the promotion of enmity between religious groups.
The songs that were studied in this research spans allegations like: ‘Love Jihad’ against Hindu women, covert Islamic plots to take over the demography of India, a ‘history’ of destroying and looting temples, and more. Terms like “traitors”, “terrorists”, and “enemies” were found to be frequently used to refer to Muslims, painting the community as working against national interest, and/or at the behest of Pakistan.
Speaking to Alt News, Purohit said that H-Pop has since [the publication of his book] transcended the boundaries of class and geography — meaning that it has gone beyond pandering to rural audiences in northern India, and seeped into the cultural terrain of the urban elites across the country, and even among the diaspora, also becoming a part of Hindu festivals and processions.
He further highlighted about how H-Pop becomes a tool to reinforce ideas of religious extremism during times of crises. For instance, while the country was still reeling from the Pahalgam terror attack in April 2025, renowned H-Pop singer Kavi Singh released a song within a day of the tragedy that blamed Muslims and called for their exclusion from the country. “It essentially feeds into some of these moments, and then weaponizes them in a way that aligns with and appeals to Hindutva ideals,” Purohit said.
“To understand that, one has to look at the role that Big Tech has played in not just disseminating [H-Pop] but also profiting through it and sharing the profits with the creators themselves. In some ways, it’s also funding and encouraging more people to create such music,” he asserted.
How Hate Music is Monetised
The report demonstrates how these four platforms are complicit in directly funding the Hindutva pop ecosystem, by running advertisements on hateful content and earning revenue from it, ensuring that it reaches hundreds of millions of internet users, actively instigating them to resort to violent means against minorities.
The platforms also allow creators to monetise their content; in some cases, distributing a share of the advertisement revenue to those eligible. In the second case, platforms allow creators to raise money directly from their audiences through features baked into the platform interface, or through product placements. Music streaming platforms pay royalties to artists, including Meta’s Music Library, where a share of the advertisement revenue goes to the creator holding the rights to a certain song used in videos by other users.
On YouTube, the list of advertisers on H-Pop music includes a total of 103 brands and services, including including OpenAI’s ChatGPT, Google’s NotebookLM, Amazon Prime, Canva, Opera Browser, Adobe, and others. Advertisements from international brands like Motorola, Dell, Haier, Kellogg’s, Oreo, Nivea, Ponds, appeared in hateful songs targeting Muslim minorities. Major Indian corporations also ran advertisements alongside dehumanising songs, including Godrej, JK Cement, Urban Company, Flipkart, Myntra, ITC Hotels, IndiGo Airlines, Akasa Air, Reliance Jewels, Tanishq, ICICI Bank, and Kotak Life.
Platform Moderation: Failure or Design?
The findings of the CSoH report make evident that hate-fuelled music is rarely taken down by platforms despite violating content policies. Between October and November 2025, 225 of the 523 studied songs (around 43%) were reported to their respective platforms for violating hate speech policies. Only 18 had been removed by the end of April 2026, indicating a takedown rate of 8%. The remaining 207 continued to circulate on the platforms despite complaints being raised for flouting their own content policies.
On YouTube, out of 91 songs reported in mid-October 2025, only 13 were no longer available as of May 2026. This means, 78 songs remained active after being formally reported to the platform for violating its own community guidelines.
Of the 109 songs identified as violating Spotify’s hate content policies, the study randomly selected and reported 59, through the platform’s online reporting mechanism. As of May 2026, the platform had taken no action against the songs. The report calls out the reporting mechanism for its lack of clarity and accessibility, providing no straightforward means to take action, or check the status of a submitted report.
The content regulations on Apple Music are particularly vague providing a limited scope to challenge songs on the basis of their violating local laws on hate speech and incitement. 34 songs were flagged in early November 2025. At present, 33 of them remain active on the platform. The CSoH study notes that the effort required to navigate the reporting process would likely deter most users from completing it.
On Meta’s Music Library, over 59 lakh reels out of the 103 songs found violating guidelines. Out of them, around 14 lakh reels were found to contain calls to violence against Muslims. In October 2025, 41 reels were reported for containing songs that violate the community guidelines.
The report stresses that the 523 songs identified and studied represent a “structured and thriving ecosystem of hate,” enabled by the platforms despite violating their own content policies and guidelines. The monetisation demonstrates a nexus between advertisers and platforms in enabling this extremist music scene.
To ensure that this hatred does not continue to spill from the digital to the real world, the report calls for urgent, coordinated accountability from platforms, content regulators, and civil society alike."
altnews,platform-accountability,Platform Accountability,https://www.altnews.in/mosques-vandalized-muslim-homes-burnt-down-in-meerut-no-hapur-video-falsely-viral/,"Mosques vandalized, Muslim homes burnt down in Meerut? No, Hapur video falsely viral",2026-05-14T15:35:53+05:30,"A 28-second video showing a mob carrying saffron flags vandalising a structure and brutally assaulting a man is viral on social media with communal claims. Users are claiming that the incident took place in Meerut after Uttar Pradesh chief minister Yogi Adityanath allegedly made “blasphemous” comments, following which six mosques were vandalised, 52 Muslim homes were set on fire, and several Muslims were burned alive.
Among those sharing the claim was X user Anushi Tiwari, whose bio identifies her as a supporter of the Congress party and Rahul Gandhi. The post, shared on May 10, has garnered over 75,000 views and more than 1,900 reposts at the time of this article being written. (Archive)
🚨Breaking
🚨In Meerut city, 6 mosques belonging to Muslims were demolished, and #UttarPradesh CM @myogiadityanath allegedly committed blasphemy, after which the situation became tense.
🚨52 Muslim houses were set on fire,& #Muslims were reportedly burned alive.@meerutpolice pic.twitter.com/A5ZSNwHZH0
— Anushi Tiwari Proud INDIAN🇮🇳 (@ProudIndianNa) May 10, 2026
Several other users shared the video claiming the same. Below are a few instances.
Fact Check
To verify the authenticity of the viral video, we extracted several keyframes from the clip and performed reverse image searches. This led us to a report by Dainik Bhaskar, which carried the same visuals.
The report was titled, “Maharana Pratap Jayanti rally turns violent in Hapur: Youth pushed from rooftop, cars vandalised; 6 injured”. According to the report, the incident took place in Hapur during a Maharana Pratap Jayanti procession. The rally had stopped to garland a statue of Maharana Pratap when some participants reportedly went to a nearby shop in Dehra village. An argument broke out between a youth and a shopkeeper, which soon escalated into a physical fight and triggered violence in the area.
We also found a report by Amar Ujala, which stated that the dispute began over the consumption of gutkha. As tensions escalated, both sides allegedly resorted to stone-pelting. Several men from the procession climbed onto rooftops in the village and vandalised houses.
The report further noted that some youths participating in the procession alleged that the attack was pre-planned and claimed that stones had been stockpiled on rooftops beforehand.
We then came across a video statement by Hapur police superintendent Kunwar Gyananjay Singh shared from the official X account of the Hapur Police. At the beginning of the interaction, a reporter asks whether bulldozer action would be taken against those involved in the violence. In his statement, SP Singh said that three individuals had been arrested and five others detained as part of the ongoing investigation.
According to the press note shared alongside the video statement, the arrested individuals were identified as Zahid, Mehtab and Nausher. They were booked under Sections 191(2), 191(3), 190, 115(2), 352, 109 and 351(3) of the Bharatiya Nyaya Sanhita (BNS), along with Section 7 of the Criminal Law Act.
थाना धौलाना पुलिस ने त्वरित कार्यवाही करते हुए महाराणा प्रताप जयंती के अवसर पर ग्राम देहरा में शोभायात्रा के दौरान आपस में हुई पत्थरबाजी की घटना में संलिप्त 03 अभियुक्तों को किया गिरफ्तार एवं संदेह के आधार पर 05 संदिग्ध व्यक्तियों को हिरासत मे लेकर पूछताछ की जा रही है।
इस सम्बन्ध… pic.twitter.com/JFehUxXbYR
— HAPUR POLICE (@hapurpolice) May 10, 2026
We also found that Meerut Police had replied to the X post by @ProudIndianNa clarifying that no such incident had been reported in Meerut.
प्रकरण जनपद मेरठ से संबंधित नहीं है
न ही इस प्रकार की कोई घटना उत्तर प्रदेश में कहीं भी हुई है
उक्त ट्विटर हैंडल के विरुद्ध FIR पंजीकृत की जा रही है
साइबर सेल द्वारा इस अकाउंट के ओरिजन तथा अन्य क्रैडेंशियल्स की जांच की जा रही है— MEERUT POLICE (@meerutpolice) May 13, 2026
To sum up, from the above findings, it is clear that the incident is not from Meerut, it’s from Hapur, and the clip does not depict vandalism of mosques."
altnews,platform-accountability,Platform Accountability,https://www.altnews.in/bihar-education-minister-mithilesh-tiwari-didnt-say-girls-dont-need-education/,Bihar education minister Mithilesh Tiwari did not speak against girls’ education,2026-05-13T16:31:31+05:30,"A video of Bihar education minister Mithilesh Tiwari is going viral on social media, with many users, including opposition party leaders, claiming that he said girls did not need education. Notably, Tiwari assumed charge as Bihar’s education minister on May 9, 2026.
A user named Manish RJ shared the viral clip, writing, “Meet Bihar’s new education minister, Mithilesh Tiwari. He says girls don’t need education and should stay at home.” Quoting the post, Manish Sisodia said, “This is why I hate the BJP. The BJP believes educating girls is wrong. If you don’t believe it, listen to this statement from their education minister.” (Archive link)
Congress party’s youth wing, Indian Youth Congress, shared the viral video and wrote, “Bihar’s new education Mminister Mithilesh Tiwari asks why daughters need education.” (archive link)
A similar claim was made from the Instagram handle of Aam Aadmi Party.
View this post on Instagram
A user named Dr. Laxman Yadav posted the video and slammed Tiwari. (Archive link)
The Logical Indian also posted this video and made a similar claim.
India TV anchor Romita Tiwari posted the video, saying, “There’s a lot of talk about women’s empowerment and respect for women in the country. And yet Bihar’s education minister Mithilesh Tiwari is asking why daughters need education.” (archive link)
Fact Check
We searched YouTube using keywords related to the viral video and found a detailed report uploaded on the YouTube channel of News4Nation on May 9, 2026. The report contains the full media interaction of Bihar education minister Mithilesh Tiwari, a clipped portion of which is now being circulated on social media.
Watching the full media interaction makes it clear that the viral claim is false and misleading. The conversation in the video was not about “education” but about the “agitation” by candidates protesting over the BPSC TRE 4 examination. The reporter questioned minister Mithilesh Tiwari about allegations that male police personnel used force against female protesters during the demonstration.
Responding to this, at around 3 minutes and 54 seconds into the video, Tiwari said, “What is the need for agitation? Our daughters are our strength, the foundation of our prosperity, and why do those daughters need to come out on the streets when Modi is standing in reverence for women’s empowerment?” When he was told, “For rights,” Tiwari replied, “You will get your rights anyway…”
So, to sum up, Alt News’ investigation found that in the viral clip, Mithilesh Tiwari used the word ‘agitation’, which several social media users misrepresented as ‘education’ to falsely claim that he said girls do not need education.
That said, Alt News does not endorse Mithilesh Tiwari’s remarks. While the viral claim falsely portrayed his statement as being against girls’ education, his actual response made in the context of allegations of force being used against female protesters can still be seen as dismissive of women’s right to participate in democratic protest and public dissent.
UPDATE
This story was originally published by Alt News in Hindi on May 11. Even after that, major news organisations such as The Times of India, News18, Mint, The New Indian Express, and Moneycontrol misrepresented Bihar education minister Mithilesh Tiwari’s statement and ran false reports stating he had opposed girls’ education."
altnews,platform-accountability,Platform Accountability,https://www.altnews.in/telangana-police-goes-after-teluguscribe-invokes-uapa-to-seek-x-data/,"Telangana Police goes after TeluguScribe, invokes UAPA to seek X data",2026-04-27T12:11:00+05:30,"- Account registration information
- Usage logs and activity details
- Any other relevant data that could assist in the investigation
The letter stated that this information was crucial to identify the individual behind these alleged “unlawful activities” and prevent further harm.
Responding to the notice, @TeluguScribe said, “We are not terrorists, Revanth Reddy garu! After trying several tactics to silence voices questioning the Revanth-led Telangana government, this seems to be the latest move to invoke the draconian UAPA. This is nothing but a blatant abuse of power. All of the TeluguScribe content is in the public domain and it is completely legal. None of the allegations made by the State Police Department in their notice are true.”
The statement added that over the past two and a half years, the Telangana government had filed nearly 70 cases against the platform.
We are not terrorists, Revanth Reddy Garu!
We at TeluguScribe are shocked and appalled that the Telangana Police are seeking information about our handle under the “Unlawful Activities (Prevention) Act”, which is a law primarily brought in to deal with terrorism and activities… pic.twitter.com/KP9p82Pgfk
— Telugu Scribe (@TeluguScribe) April 23, 2026
The Internet Freedom Foundation (IFF) also condemned the invocation of UAPA, calling it an “ex facie illegal abuse of an anti-terror statute.” In a statement, it said: “The UAPA was enacted to address threats to the sovereignty and integrity of India—not to police political commentary or journalism critical of state governments.”
The Internet Freedom Foundation condemns the Telangana Police’s invocation of the Unlawful Activities (Prevention) Act against TeluguScribe, a social media news platform, as an ex-facie illegal abuse of an anti-terror statute. The UAPA was enacted to address threats to the… https://t.co/RQlWllP3r9
— Internet Freedom Foundation (IFF) (@internetfreedom) April 23, 2026
This is not the first instance of action against the outlet. On October 7, 2024, Telugu Scribe journalist Gowtham Pothagoni was arrested for posting a video of a farmer, Mallaya, who praised former Telangana chief minister K Chandrashekar Rao (KCR). He was released on bail on October 16, only to find another FIR had been filed against him. According to a report by The News Minute (October 30, 2024), the FIRs accused him of “attempting to create political tensions and promoting disharmony” and “insulting the Telangana government and Chief Minister Revanth Reddy.”
Earlier, in September 2024, Hyderabad Police had filed an FIR against Telugu Scribe under charges of promoting enmity between groups. The complaint alleged that the outlet had shared inflammatory content capable of triggering religious tensions and communal disharmony. The videos cited in the complaint were later taken down by the outlet.
A Dangerous Precedent
The UAPA, enacted in 1967 and amended in 2008, 2013, and 2019, is designed to penalise unlawful and terrorist activities. It empowers the Union government to designate organisations and individuals as terrorists under Schedule IV of the Act.
The law has long been criticised as draconian, with allegations that it has been used against anti-establishment activists. Prominent cases include that of Father Stan Swamy, who was arrested in 2020 in connection with the Bhima Koregaon case and died in custody in 2021. Another is student activist Umar Khalid, who has been in jail since September 2020 over allegations related to the Delhi riots, without trial.
The Act has also been used against journalists. In October 2023, NewsClick founder Prabir Purkayastha was arrested over allegations of receiving Chinese funding to promote “anti-national propaganda.” He spent 225 days in jail before being granted bail on May 15, 2024, after the Supreme Court declared his arrest and remand “invalid in the eyes of law”.
Similarly, Fahad Shah, editor-in-chief of The Kashmir Walla, was arrested in February 2022 under UAPA for allegedly glorifying terrorism through an article published in 2011. He was granted bail in November 2023 after 21 months in custody.
The action against Telugu Scribe, a social media news outlet, raises broader questions about whether a government can link an entire media platform to terror-related provisions based on unfavourable content. It also draws attention to perceived contradictions, as Congress leader Rahul Gandhi has repeatedly criticised the misuse of UAPA by the BJP, calling it a tool to suppress dissent and inconvenient truths."
altnews,platform-accountability,Platform Accountability,https://www.altnews.in/student-complains-of-being-forced-to-attend-modi-event-in-29-heat-instagram-vlog-gets-withheld-in-india/,Student complains of being forced to attend Modi event in 29° heat; Instagram vlog gets withheld in India,2026-04-05T09:28:39+05:30,"A short Instagram video by a college student from Greater Noida — sardonic, unremarkable in production and filmed in a crowd — was withheld in India on March 30, 2026. The student had not leaked state secrets. She had not incited violence. She had complained about biscuits, traffic, and being made to attend a government event against her will.
The vlog, posted on March 28 by an Instagram named ‘just_happiiee’, documented the inauguration of the Noida International Airport by Prime Minister Narendra Modi. Instagram cited a “legal request based on local laws” as the reason for the restriction, language widely understood to refer to a takedown order issued under Section 69A of the Information Technology Act, 2000, a provision that grants the government broad powers to block online content in the interest of “public order” or “sovereignty”.
PM Modi on March 28 inaugurated the Phase 1 of the airport in Jewar in Uttar Pradesh. He was accompanied by Uttar Pradesh chief minister Yogi Adityanath, governor Anandiben Patel, and Union aviation minister Ram Mohan Naidu.
What the vlog contained was this: A first-person account of a student who says she and her peers were not there by choice.
“Greater Noida ki saare school aur college k saare bacchon ko, in fact mere college walo ne bhi 2 din ki pure attendence free meh milegi” — all students from schools and colleges in Greater Noida, she said, including her own, had been brought to the event with offers of two free days of attendance and other incentives. The crowd, she told her followers, “aai nehi bulai gai hai”, i.e., they had not come, but had been summoned.
She also had notes on the hospitality. In 29-degree heat, stuck in traffic, attendees were handed Parle-G biscuits. “Yaha aane ke baad meh modi ji ko ek hi baat bolna chahungi ‘wah modiji wah. Jo chutiya kata hai na sabka,” she said. (I only want to say wow Modiji, wow! Everyone had been taken for a ride). Her sign-off invited “Modi bhakts” to identify themselves in the comments.
The post was captioned: “Event se zyada struggle yaad reh gaya” (Will remember the struggle more than the event). It was up for two days before it disappeared behind a content restriction wall for anyone accessing Instagram from within India.
The vlog can be viewed here:
Below is a screenshot that shows that the video was withheld in India on March 30, 2026, because of a legal request. This was shared by the student in a subsequent post on instagram.
The content creator confirmed in a follow-up video that her earlier vlog had been removed, and stated that the follow-up would likely be her final video addressing the controversy.
“Jaise ki aapko pata hai mera video delete ho chuka hai. Aur iss topic meh yeh mera akhri video hai,” she said, adding that she had been reluctant to make the video given the consistent effort she had been putting into her content. “For the past 60-70 days I have been uploading content consistently and it takes a lot of effort,” she noted, also expressing concern about the safety of her Instagram page.
Clarifying the intent behind the removed video, she maintained that it was a routine vlog documenting her experience at an event, focused on management and on-ground realities, and was not directed against any political party or the government.
The creator also addressed the online backlash she faced, rejecting labels such as “Congressie” and “anti-national.” Asserting a non-partisan stance, she said, “I believe in a nation-first approach,” and added, “My disagreement is not with any political party. But as a citizen, it is my responsibility to ensure that the party I have chosen fulfils its duties. That is why it is important to question the government.”
She also called for broader development, growth, and a better environment as public expectations from those in power.
Concluding the video, she announced she would not make any further videos on the subject and would return to entertainment content going forward.
View this post on Instagram
The blocking is notable not for its legal complexity but for the lack of proportionality. The student made no seditious claims. She documented, with sarcasm and mild profanity, what she said was a stage-managed public event, a practice opposition politicians, journalists, and even some BJP members have previously acknowledged occurs at government programmes. The allegation that students are mobilised to attend political events through institutional pressure is not new, nor is it inherently defamatory.
Yet provisions of Section 69A, which is designed for exigent threats to national security, appear to have been deployed to take down the post.
And this is not an one-off case.
Another vlog by student creator Sohil Khan on the same topic — students being forced to attend the Modi event — which garnered over a million views, mysteriously disappeared from his Instagram feed. Alt News has reached out to Khan for clarification on why the video was removed.
In a follow-up video, Khan claimed he had been receiving threats to take down the original video and asked his followers for advice on what he should do. He stated, “Should I delete the video now, or should I wait for more threats and pressure? I’m quite sure I’ll have to delete it eventually… I want to avoid unnecessary stress, so I won’t create similar content in the future.”
The deleted video is shown below.
Notably, similar videos from the same event have been uploaded by various students and continue to circulate on social media. We also discovered multiple users from Galgotias University who shared their own mini-vlogs of the event, asserting that the university had messaged students early in the morning about attending. One of the videos includes a screenshot of this message.
In another video, a student claims that approximately 300 buses transported students from Galgotias University to the event.
ALSO READ: Democracy withheld? Satirical X handles critical of govt blocked in India
In recent times, the Union government seems to have been on a blocking spree. Section 69A of the IT Act, 2000, has been repeatedly invoke to block or withhold social media posts. Orders shared by affected users suggest a troubling pattern: the law is increasingly being used to curb criticism of the government, stifle dissent, and target political satire, particularly content critical of Prime Minister Narendra Modi and his policies.
On March 10, noted cartoonist Satish Acharya said that two of his cartoons had been withheld in India by the platform X following government directives. The cartoons offered a sharp critique of developments in West Asia and India’s perceived diplomatic silence.
In a recent interview with Alt News, the founder of Internet Freedom Foundation, Apar Gupta, explained that for cartoons, satire, and criticism, the only Section 69A hooks the state usually tries to use are “public order” or “preventing incitement” linked to public order or security. Legally, that requires a clear, proximate connection to violence or disorder, not just that the content is mocking or uncomfortable for the government. A valid 69A direction should also be narrow and content specific, identify the exact post or URL, and record reasons in writing. Recent user reports on X show a recurring due process gap: posts are “withheld in India under Section 69A,” but users receive no reasons and no copy of the order, making legal challenge difficult.
The full interview can be read here."
altnews,platform-accountability,Platform Accountability,https://www.altnews.in/x-calls-centres-order-to-block-12-accounts-disproportionate-questions-applicability-of-69a/,"X calls Centre’s order to block 12 accounts ‘disproportionate’, questions applicability of 69A",2026-04-04T17:52:47+05:30,"X Corp told the Delhi high court on March 31 that it formally urged the Centre to reconsider its March 18 directives ordering the blocking of 12 accounts on the platform, describing the move as “disproportionate”.
In a letter dated March 19 addressed to the Union ministry of electronics and information technology (MeitY), X formally objected to the blocking order issued under Section 69A of the Information Technology Act, 2000.
In its objection, X made three pointed arguments: that most content on the blocked accounts does not meet the legal thresholds under Section 69A; that account holders were never given a hearing before the order was passed; and that blanket account-level blocking, when targeted post-level removal was available, fails the legal test of proportionality.
The pushback is notable more for what it puts on record than for what it achieves. X complied with the order even as it challenged it, and the accounts remain blocked. But by formally contesting the legal basis before a high court, the platform has at least forced a degree of public accountability onto a process that ordinarily plays out behind closed doors.
@drnimoyadav Moved Court
The Centre cited concerns over the spread of deepfakes and the amplification of “false narratives” as reasons for the crackdown. The affected accounts include @drnimoyadav, @bole_bharat, @indiaawakend_, @Nher_who, @Nehainghratho, @wankar_sun93339, @Brijesh77956738, @ITSCK47, @iPraveenK_, @ActivistSandeep, @mrjethwani_, and @Doc_RGM.
The matter reached the Delhi high court after the owner of the account Dr Nimo Yadav filed a petition seeking restoration of access. X’s letter of objection was disclosed in an affidavit on March 31, when the case was heard by Justice Purushaindra Kumar Kaurav.
Section 69A of the IT Act empowers the government to block or restrict access to online content on grounds including threats to national sovereignty, security, public order, or prevention of incitement to cognizable offences.
The letter reveals that X complied with MeitY’s directive to block the parody account Dr Nimo Yadav for allegedly controversial and defamatory content targeting Prime Minister Narendra Modi. The government’s justification read:
“The said X account contains defamatory posts from Dr Nimo Yadav @DrNimoYadav wherein, photographs/videos/AI manipulated contents of the Prime Minister have been used to create controversial posts questioning the Government and defaming the PM… has come to notice for spreading false narratives involving PM, accusing him of being incompetent, as also portraying him in bad taste. Spreading such content without any substance is demeaning and may affect the public order issues, leading to internal Security threats to the State. Accordingly, it is proposed to block the said X account (Dr Nimo Yadav in this case) under the powers vested with the Government of India vide section 69A of the Information Technology Act 2000.”
X Corp: Questions over Applicability of 69A, Doctrine of Proportionality not Met
In its letter to the Designated Officer u/s 69A at the MeitY, X raised three principal points.
First, the platform argued that most of the content across the blocked accounts does not meet the statutory thresholds under Section 69A, and that blanket account-level blocking, rather than restricting specific offending posts, was excessive.
“The vast majority of the content in each of these accounts does not appear to fall within the grounds specified under Section 69A, and thus the Blocking Order issued by you, directing X to block access to these URLs/accounts, is not proportionate. Thus account-level blocking, as opposed to post-level restrictions, constitutes a disproportionate and does not constitute the least intrusive measure as mandated under law,” X stated.
Second, X contended that account holders were not given an opportunity to respond before the blocking order was issued, and that the government had not made adequate efforts to identify or contact them as required under the law.
“X verily believes that no opportunity of hearing has been granted to any of the account holders whose accounts are to be blocked by the Blocking order. As X has previously brought to the attention of the Hon’ble Committee, in terms of Rule 8(1) of the IT (procedures and Safeguards for Blocking of Access to Information by Public) Rules 2009 (“Blocking Rules”), reasonable efforts are to be made for identifying the person whose content is ordered to be blocked. The Blocking Order does not demonstrate that any such efforts have been made.”
Third, X maintained that the evidence provided by the government for the 12 accounts “does not violate the grounds of Section 69A”, and requested that orders be passed to unblock them.
The platform invoked the “doctrine of proportionality”, arguing that government action must be balanced, necessary, and not excessively restrictive. It laid out four requirements such action must meet:
“i. It must have a legitimate goal, ii. It must be a suitable means of furthering the goal, i.e., rational connection. iii. There must not be any less restrictive but equally effective alternative, and iv. The measure must not have a disproportionate impact on the right holder (i.e., the account holder).”
X argued that removing specific violative posts was a less restrictive and equally effective alternative, making the blanket order unlawful.
“In the present case, the blocking of an account as a whole does not satisfy the criterion (of the doctrine of proportionality), especially since an equally effective alternative is available, i.e., withholding specific posts that are violative of the specific grounds of section 69A and demonstrated to be so. Further, the captioned Blocking Order will excessively and disproportionately restrict the account holder’s rights, especially as the account holder will be unable to use X in India permanently and without being granted an opportunity or hearing in this regard. The Blocking Order also fails to indicate how account-level blocking is the only measure available.”
X has requested the government to “reconsider the Blocking Order”, while clarifying that “this response is not intended, and should not be construed, as a waiver of any of X’s rights or other objections.”"
